title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
bedil : khazanah ristaan brunei silam,history and construction of brunei cannon in the 19th century,"an introduction to bedil, the traditional brunei cannons / haji mohd rozan bin dato paduka haji mohd yunos -- bentuk tumbuh-tumbuhan dalam lorekan perusahaan tembaga tradisi / bantong antaran -- brunei brass, the traditional method of casting / js lim dan pm shariffuddin -- brunei cannon / pm shariffuddin -- brunei cannon, functions and symbolism / muhammad zharif bin haji sabli -- bedil brunei, warisan budaya masyarakat negara brunei darussalam / dayangku norazah binti pengiran haji muhammad -- brunei cannon, their role in southeast asia, 1400-1900ad / tom harrisson -- teknologi pembuatan bedil di brunei / puasa kamis -- the commodification of bedil, from weapon of destruction (defense) to museum display and tourism / pudarno binchin",['ordnance'],"['m109 paladin (howitzer)', 'artillery', 'weapons, ancient', 'rocket launchers (ordnance)', 'military weapons']",u,{'ordnance': 12}
space security : need for global convergence,"papers presented at a national conference on ""space policies : global divergence or assistance?"", held at new delhi in march 2011",pt 1 international space security environment -- pt 2 legal environment and disarmament issues -- pt 3 technological environment -- pt 4 space policy,"['space security', 'space security', 'astronautics, military', 'national security']","['space security', 'space warfare', 'international relations', 'technology and international relations', 'space surveillance']",u,"{'space security': 1, 'astronautics, military': 31, 'national security': 18}"
150 best jobs for the military-to-civilian transition,"helps returning military personnel find the best job matches for their training and interests, providing detailed job descriptions and noting the best-paying and fastest-growing occupations held by recent veterans",making the transition -- the best jobs lists -- descriptions of the best jobs for the military-to-civilian transition,"['veterans', 'career changes']","['medicine, military', 'veteran reintegration', 'astronautics, military', 'transportation, military', 'career changes']",u,"{'veterans': 31, 'career changes': 5}"
"day of the rangers, somalia, 1993","take your war games to the dusty, trash-strewn streets of mogadishu in the early 1990s, where the elite soldiers of america's task force ranger battled against the militia gangs of mohamed farrah aidid and other somali warlords containing a detailed historical background, twenty scenarios, and orders of battle for all of the main participants, day of the rangers gives players everything they need to fight a one-off battle or to run a series of interconnected games charting the united states' and united nations' missions in somalia from rounding up cattle rustlers to rescuing the crew of a downed black hawk helicopter, this book offers a host of tactical challenges for force on force players",introduction -- historical summary -- special rules -- scenarios -- sample organizations -- vehicles -- miniatures and uniform guide,"['war games', 'operation restore hope, 1992-1993']","['computer war games', 'war games', 'guerrilla warfare', 'insurgency', 'irregular warfare']",u,"{'war games': 2, 'operation restore hope, 1992-1993': 32}"
what it is like to go to war,"war is as old as humankind, but in the past, warriors were prepared for battle by ritual, religion and literature, which also helped bring them home in this narrative, the author weaves accounts of his combat experiences with thoughtful analysis, self-examination, and his readings from homer to the mahabharata to jung he talks frankly about how he is haunted by the face of the young north vietnamese soldier he killed at close quarters and how he finally finds a way to make peace with his past he discusses the daily contradictions that warriors face in the grind of war, where each battle requires them to take life or spare life, and where they enter a state he likens to the fervor of religious ecstasy he also underscores the need for returning veterans to be counseled properly",temple of mars -- killing -- guilt -- numbness and violence -- the enemy within -- lying -- loyalty -- heroism -- home -- the club -- relating to mars,"['combat', 'war', 'vietnam war, 1961-1975', 'soldiers', 'archetype (psychology)', 'veterans', 'veterans', 'rites and ceremonies', 'vietnam war, 1961-1975']","['military life', 'war (philosophy)', 'war and society', 'imaginary wars and battles', 'prisoners of war']",u,"{'combat': 20, 'war': 26, 'vietnam war, 1961-1975': 90, 'soldiers': 47, 'archetype (psychology)': 422, 'veterans': 86, 'rites and ceremonies': 155}"
"canada's national security in the post-9/11 world : strategy, interests, and threats","""after the terrorist attacks of 9/11, which targeted the heart of financial and military power in the united states, canada once again proved its credentials as a key american ally with the imminent end of its combat role in afghanistan, however, it is time to take stock of how canada has adapted to the exigencies of the post-9/11 world and to consider the future directions for its foreign, defence, and security policies this timely exploration and re-assessment of canada's approach to strategic affairs offers a diverse set of nuanced, sometimes controversial, and always insightful perspectives on the most pressing security challenges that canada currently faces bringing together noted experts on these issues - including a canadian senator, a past minister of national defence, former high-level military officers, and top scholars - this collection provides powerful ideas and guidance for the difficult task of formulating an overarching national security strategy""--pub desc","pt i: a framework for national security -- 1 the need for a canadian grand strategy / charles f doran and david pratt -- 2 canada's national and international security interests / don macnamara -- 3 the balance of freedoms: a fresh strategic framework / hugh d segal -- pt ii: the home front -- 4 defence procurement and industry / craig stone -- 5 homeland security and defence in the post-911 era / elinor sloan -- 6 continental defence: 'like farmers whose lands have a common concession line' / joseph t jockel and joel j sokolsky -- pt 3 regions and players of interest -- 7 nato and the eu: canada's security interests in europe and beyond / alexander moens -- 8 shift to the pacific: canada's security interests and maritime strategy in east asia / thomas adams -- 9 south asia: growing risks, growing importance, and canada's evolving role / douglas goold -- pt 4 expeditionary missions and the future of the cf -- 10 from paardeberg to panjwai: canadian national interests in expeditionary operations / david j bercuson and jl granatstein -- 11 stabilization operations in afghanistan and in the future: the need for a strategic canadian approach / ann m fitz-gerald -- pt 5: issues, risks, and threats -- 12 canada's defence and security policies after 2011: missions, means, and money / douglas l bland and brian macdonald -- 13 wmd proliferation, missile defence, and outer space: a canadian perspective / james fergusson and david s mcdonough -- 14 counter-capability and counter-motivation: a counterterrorism strategy for canada / alex s wilner -- conclusion / david s mcdonough",['national security'],"['national security', 'confidence and security building measures (international relations)', 'war on terrorism, 2001-2009', 'military policy', 'international relations']",u,{'national security': 1}
"application of lightweighting technology to military aircraft, vessels, and vehicles","""lightweighting is a concept well known to structural designers and engineers in all applications areas, from laptops to bicycles to automobiles to buildings and airplanes reducing the weight of structures can provide many advantages, including increased energy efficiency, better design, improved usability, and better coupling with new, multifunctional features while lightweighting is a challenge in commercial structures, the special demands of military vehicles for survivability, maneuverability and transportability significantly stress the already complex process application of lightweighting technology to military aircraft, vessels, and vehicles assesses the current state of lightweighting implementation in land, sea, and air vehicles and recommends ways to improve the use of lightweight materials and solutions this book considers both lightweight materials and lightweight design; the availability of lightweight materials from domestic manufacturers; and the performance of lightweight materials and their manufacturing technologies it also considers the 'trade space'--that is, the effect that use of lightweight materials or technologies can have on the performance and function of all vehicle systems and components this book also discusses manufacturing capabilities and affordable manufacturing technology to facilitate lightweighting [and] will be of interest to the military, manufacturers and designers of military equipment, and decision makers""--publisher's description",background and motivation -- lightweighting airborne vehicles -- lightweighting maritime vehicles -- lightweighting land-based vehicles -- cross-cutting issues and challenges -- findings and recommendations -- appendixes,"['vehicles, military', 'airplanes, military', 'warships']","['military engineering', 'combat survivability (military engineering)', 'surface-to-air missiles', 'aeronautics, military', 'tanks (military science)']",u,"{'vehicles, military': 26, 'airplanes, military': 20, 'warships': 115}"
"an era of change : the tulsa district, us army corps of engineers, 1971-1997","a history of the work done by the us army corps of engineers, between 1971 and 1997, to help people in oklahoma, the texas panhandle, southwestern arkansas, and southern kansas deal with flooding and water supply",the tulsa district's first thirty years -- the military construction mission -- civil works construction -- diverse missions -- reorganization and beyond,"['water resources development', 'water resources development', 'water resources development']","['operation restore hope, 1992-1993', 'military engineers', 'engineers in government', 'military engineering', 'flood control']",u,{'water resources development': 6}
maritime sniper manual : precision fire from seaborne platforms,"""this manual is intended for trained snipers and designated marksmen who require an aid for training or developing a maritime sniper team it covers the sniper aspect of maritime operations, but it is not a complete manual on boarding and other maritime operations"" -- from introduction","introduction -- history -- purpose -- organization -- environmental frictions -- platforms -- shooting positions -- sniper weapons and scopes -- spotter weapons and sights -- night-vision aids -- optics -- additional equipment -- camouflage and concealment -- communications -- observation techniques -- range determination -- target designation -- firing procedure -- shot placement and target priority -- planning and preparations -- maritime sniper tasks -- casualty care -- training -- conclusion -- appendix 1, three decisive shots -- appendix 2, firing from an aerial platform -- appendix 3, plans for stanchion target stands -- appendix 4, example of a maritime range card -- appendix 5, unexploded ordnance (uxo) -- appendix 6, ballistic coefficient -- about the author and contributors -- index","['sniping (military science)', 'naval art and science']","['gunnery', 'fire control (gunnery)', 'sniping (military science)', 'snipers', 'artillery drill and tactics']",u,"{'sniping (military science)': 3, 'naval art and science': 22}"
considerations for ensuring safety and efficacy of vaccines and therapeutic proteins manufactured by using platform approaches : summary of a workshop,"on september 15, 2008, the national academies held the workshop ""considerations for ensuring safety and efficacy of vaccines and therapeutic proteins manufactured by using platform approaches"" the workshop was planned and organized by an ad hoc planning committee made up of members of the standing committee on biodefense at the us department of defense the charge to the planning committee was to bring together scientists from academe, government, and the biotechnology industry to identify and discuss challenges and ideas related to the transformational medical technologies initiative's (tmti) vision of developing countermeasures within a few months after a biologic-warfare agent is identified the workshop focused on manufacturing processes and specifically on the development of ""manufacturing platforms""--repeatable components of manufacturing that reduce both development time and risk an underlying assumption was that demonstrating that integrated platforms can reliably produce safe and efficacious countermeasures might shorten the regulatory approval process participants discussed manufacturing-related characteristics of monoclonal antibodies and vaccines although the planning committee understood that the tmti efforts are broader than biologics and that tmti platform approaches for biologics extend beyond monoclonal antibodies and vaccines, the planning committee believed that focusing on monoclonal antibodies and vaccines could illustrate some of the promise and challenges of platform approaches",introduction -- tmti case for versatile production platforms -- discussion of tmti efforts -- platforms for large-scale monoclonal antibody production -- presentation by brian kelley -- presentation by dane zabriskie -- discussion -- suitability of platforms and supply needed -- reducing timeline -- manufacturing producation capacity -- regulatory issues -- platforms for vaccine production -- presentation by dave robinson -- discussion -- various platforms -- manufacturing facilities -- regulatory issues -- summary of key points,"['biological warfare', 'monoclonal antibodies', 'drug approval', 'vaccines']","['biological arms control', 'monoclonal antibodies', 'vaccines', 'biological weapons', 'drug approval']",u,"{'biological warfare': 6, 'monoclonal antibodies': 2, 'drug approval': 5, 'vaccines': 3}"
information sharing and collaboration : applications to integrated biosurveillance : workshop summary,"""after the september 11, 2001, terrorist attacks and subsequent anthrax mailings, the us government prioritized a biosurveillance strategy aimed at detecting, monitoring, and characterizing national security health threats in human and animal populations, food, water, agriculture, and the environment however, gaps and challenges in biosurveillance efforts and integration of biosurveillance activities remain september 8-9, 2011, the iom held a workshop to explore the information-sharing and collaboration processes needed for the nation's integrated biosurveillance strategy""-- publisher's description",introduction and overview -- experiences of federal agencies -- state and local experiences -- outside perspectives -- discussion of a scenario -- concept of operations,"['biological warfare', 'biological warfare', 'public health surveillance', 'emergency management', 'interagency coordination']","['bioterrorism', 'public health surveillance', 'intergovernmental cooperation', 'biological warfare', 'interagency coordination']",u,"{'biological warfare': 4, 'public health surveillance': 2, 'emergency management': 16, 'interagency coordination': 5}"
biowatch and public health surveillance : evaluating systems for the early detection of biological threats,"following the attacks of september 11, 2001 and the anthrax letters, the ability to detect biological threats as quickly as possible became a top priority in 2003 the department of homeland security (dhs) introduced the biowatch program--a federal monitoring system intended to speed detection of specific biological agents that could be released in aerosolized form during a biological attack the present volume evaluates the costs and merits of both the current biowatch program and the plans for a new generation of biowatch devices biowatch and public health surveillance also examines infectious disease surveillance through hospitals and public health agencies in the united states, and considers whether biowatch and traditional infectious disease surveillance are redundant or complementary",introduction and background -- the biowatch system -- evaluation of the biowatch system -- detecting biological threats through the public health and health care systems: current status -- enhancing surveillance to detect and characterize infectious disease threats -- biowatch and enhanced national biosurveillance resources,"['biological warfare', 'biological warfare', 'biological warfare', 'public health surveillance', 'bioterrorism']","['public health surveillance', 'bioterrorism', 'biological warfare', 'biological weapons', 'biological arms control']",u,"{'biological warfare': 3, 'public health surveillance': 1, 'bioterrorism': 2}"
centralized control and decentralized execution : a catchphrase in crisis?,"""the air force's master tenet of centralized control, decentralized execution is in danger of becoming dogma airmen have difficulty communicating the meaning of this phrase in a joint setting1 this is partially due to our limited understanding of its history and the imprecise meaning of the words involved furthermore, the irregular conflicts in afghanistan and iraq (and the ongoing service debates in the pacific) have demonstrated the need for a deeper understanding of this master tenet to advocate effectively for airpower solutions we must get this right, as it is critical to maximizing airpower's potential getting it right, however, requires moving beyond sound bites and bumper stickers""--publisher website",centralized control and decentralized execution: a catchphrase in crisis? -- salvaging the master tenet -- historical context and an age-old question -- breaking down the master tenet and understanding fundamental issues -- challenges in iraq and afghanistan -- answering the challenges -- centralization versus decentralization in air operations,"['air power', 'command and control systems', 'military art and science']","['unified operations (military science)', 'unit cohesion (military science)', 'integrated operations (military science)', 'military administration', 'military doctrine']",u,"{'air power': 354, 'command and control systems': 74, 'military art and science': 161}"
european security since the fall of the berlin wall,"""there have been dramatic changes to the landscape of european security in the twenty years since the fall of the berlin wall the essays in european security since the fall of the berlin wall collectively take stock of how approaches to security in europe have changed, both in practice and in theory, since the end of the cold war organized into three sections, this collection begins with an exploration of the broad changes in europe's security environment relating to issues such as terrorism and the rising importance of energy security the second section describes the adaptations of europe's institutional framework, including the transformation of nato and the evolution of european armed forces, while the closing essays examine regional security issues with the middle east, the balkans, and russia covering a broad spectrum of theoretical approaches and written in a clear, engaging style, european security since the fall of the berlin wall will illuminate european security debates for years to come""--pub desc","theorizing change in the european security environment / frédéric mérand, bastien irondelle, and martial foucault -- part i: the new security environment -- towards security? the politics of managing risks in twenty-first-century europe / alexandra gheciu -- understanding the islamist terrorist threat to europe / bastian giegerich and raffaello pantucci -- nuclear weapons in today's europe: the debate that nobody wants / stefanie von hlatky (mcgill university) and michel fortmann -- energy and security in the european union / mmaya jegen -- part ii : the transformation of european security institutions -- global europe: an emerging strategic actor / sven biscop -- european defence: functional transformation under way / hanna ojanen -- geopolitics and the atlantic alliance / sten rynning -- the transformation of european armed forces / anthony forster -- is there a european way of war? / pascal vennesson, fabian breuer, chiara de franco and ursula c schroeder -- part iii : regional challenges: change and continuity -- the year nato lost russia / vincent pouliot -- explaining eu foreign policy towards the western balkans / eva gross -- european security and the middle east peace process / costanza musu -- the dynamics of european security: a research agenda / martial foucault, bastien irondelle, and frédéric mérand",['national security'],"['confidence and security building measures (international relations)', 'military assistance, european', 'international relations', 'war on terrorism, 2001-2009', 'national security']",u,{'national security': 5}
victory : 100 great military commanders,"from ancient greece to desert storm, military commanders presents a chronological history of great battles and the men who won them beginning with leonidas of sparta, who died at thermopylae and ending with colin powell, this book includes such world famous leaders as alexander the great, napoleon, grant and lee, patton and rommel in addition, it includes the military theorist sun tzu, who wrote ""the art of war,"" as well as lesser known but important figures, such as red cloud, shaka zulu, and general giap military commanders, containing pertinent quotations, anecdotes, and detailed facts is a highly-readable combination of history and biography","the ancients leonidas of sparta ; sun tzu ; alexander the great ; hannibal ; scipio africanus ; gaius marius ; pompey ; julius caesar ; marcus agrippa ; augustus octavian ; arminius ; claudius ; trajan ; constantine i ; alaric i ; flavius aetius ; attila the hun ; belisarius -- the anglo-saxons & vikings alfred the great ; athelstan ; cnut i ; harold ii -- the middle ages charles martel ; charlemagne ; el cid ; saladin ; richard i (the lionheart) ; genghis khan ; alexander iii of scotland ; edward i ; edward iii ; edward the black prince ; tamerlane ; henry v -- sweden's warrior kings gustavus ii of sweden ; charles xii of sweden -- 17th century england & scotland oliver cromwell ; sir thomas fairfax ; prince rupert ; william of orange ; john churchill, duke of marlborough ; john campbell, duke of argyll ; charles stuart ; william augustus, duke of cumberland -- the napoleonic era lord horatio nelson ; sir john moore ; arthur wellesley, duke of wellington ; napoleon bonaparte ; michel ney -- the british empire lord howard of effingham ; sir francis drake ; james wolfe ; shaka zulu ; sir colin campbell ; charles gordon -- the american war of independence & civil war george washington ; andrew jackson ; robert e lee ; william t sherman ; ulysses s grant ; thomas 'stonewall' jackson -- native america cochise ; red cloud ; crazy horse -- prussia frederick the great ; graf helmuth von moltke ; prince otto von bismarck ; alfred von tirpitz -- the first world war paul von hindenburg ; john joseph pershing ; earl douglas haig ; viscount edmund allenby ; sir henry rawlinson ; erich ludendorff ; paul von lettow-vorbeck ; kemal ataturk -- the second world war carl gustav mannerheim ; gerd von rundstedt ; douglas macarthur ; archibald wavell ; viscount alanbrooke ; yamamoto isoroku ; george s patton ; erich von manstein ; bernard law montgomery ; heinz guderian ; dwight d eisenhower ; erwin rommel ; harold alexander ; william slim ; omar bradley ; georgy zhukov ; ivan konev ; vasily chuikov ; orde wingate ; sir david stirling -- the modern age vo nguyen giap ; moshe dayan ; norman schwarzkopf ; colin powell","['military biography', 'naval biography', 'generals', 'admirals', 'military history', 'naval history']","['military history, modern', 'military history, ancient', 'military history', 'military history, medieval', 'command of troops']",u,"{'military biography': 7, 'naval biography': 26, 'generals': 9, 'admirals': 81, 'military history': 3, 'naval history': 34}"
on the ground in afghanistan : counterinsurgency in practice,"provides a glimpse into what relatively small military units -- teams, platoons, companies, and highly dispersed battalions -- have done to roll back the insurgency in some of the more remote areas of afghanistan the book includes 15 vignettes about different units from the us marines, army, and army special forces; the british army and marines; the dutch army and marines; and the canadian army the case studies cover 10 provinces in afghanistan's south and east they describe the diverse conditions the units faced in these provinces, how they responded to these conditions, what worked and what did not, and the successes they achieved key themes include: dealing with a localized insurgency; navigating the political terrain; searching for political solutions;l engaging the population and building popular support; and, using reconstruction funds","introduction -- us marines vignette 1 : us marine platoon, gulistan, farah, 2008 -- vignette 2 : us marine battalion, nawa, helmand, 2009 -- vignette 3 : us marine advisors, tagab valley, kapisa, 2008 -- us army vignette 4 : us army battalion, kunar and nuristan, 2007-2008 -- vignette 5 : us army battalion, khost, 2004-2008 -- vignette 6 : us army battalion, nangarhar, 2005-2009 -- us army special forces vignette 7 : us army special forces team, kandahar and zabul, 2003-2005 -- vignette 8 : three us army special forces teams, kunar and nuristan, 2004-2005 -- vignette 9 : us army special forces team, kandahar, 2003-2004 -- british army and marines vignette 10 : uk-led task force, musa qala, helmand, 2006-2009 -- vignette 11 : british marine battalion, uruzgan and helmand, 2008-2009 -- vignette 12 : british army advisors, sangin, helmand, 2009 -- dutch army and marines vignette 13 : two dutch army companies, uruzgan, 2006-2009 -- vignette 14 : dutch marine company, deh rashaan, uruzgan, 2009 -- canadian army vignette 15 : canadian soldiers and engineers, dand, kandahar, 2009 -- conclusion",['counterinsurgency'],"['counterinsurgency', 'afghan war, 2001-', 'peacekeeping forces', 'low-intensity conflicts (military science)', 'peacekeeping forces, australian']",u,{'counterinsurgency': 1}
intelligence revolution 1960 : retrieving the corona imagery that helped win the cold war,overview: provides a history of the corona satellite photo reconnaissance program it was a joint central intelligence agency and united states air force program in the 1960s it was then highly classified,"preface from csnr -- preface from ingard clausen -- foreword -- introduction -- challenges in developing the corona system and utilizing the product -- reflections on corona's tough challenges / ingard clausen -- thor booster challenge / ingard clausen -- agena booster platform challenges / sam araki -- physical vs radio frequency image recovery / hilliard paige -- satellite recovery vehicle challenge / edward miller -- mid-air recovery challenge / lt col harold mitchell -- mid-air retrieval challenge / lt robert counts -- photo interpreter challenge / david doyle -- eisenhower briefing challenge / dino brugioni -- corona's cover, discoverer -- objective of discoverer / ingard clausen -- creating the satellite aeromedical recovery vehicle program / marvin clarke -- design of discoverer's primate life support system / john hoffnagle -- space environmental qualification test of the recovery capsule including primate / george christopher -- spitsbergen incident / edward miller and george christopher -- five ""firsts"" of corona -- systems design of a satellite recovery vehicle / robert chamberlin -- first man-made object to eject, stabilize, and propel itself to de-orbit a payload / max dienemann and george christopher -- first man-made object to reenter from orbit / walter scafer, florian brent, john segletes, george sutton, and harold bloom -- first satellite recovery vehicle to be recovered from orbit / florian brent, robert lowe, anthony smith, bernard mirowsky, willian woebkenberg, and borge anderson -- first photographs recovered from space from a 3-axis stabilized platform / cdr robert haviland -- recovery operational challenges, 1960-1973 -- requalification testing the srv at lockheed / charles robinson, alfred gross, henry bried, and walter overstreet -- 104 successful missions for the srv / walter smith, daniel rossman, alfred little ii, myron peterson, robert gross, william wier, edmond bryce sr, clifford barr, richard lasher, edwin hearn and bruce waechter -- afterword -- appendix 1: aftermath for general electric aerospace businesses -- appendix 2: autobiographical businesses -- appendix 3: biographical tributes -- appendix 4: people of corona","['space surveillance', 'astronautics, military', 'military surveillance', 'cold war']","['aerial reconnaissance, american', 'space surveillance', 'aerial observation (military science)', 'artificial satellites, american', 'night and all-weather operations (military aeronautics)']",u,"{'space surveillance': 2, 'astronautics, military': 23, 'military surveillance': 21, 'cold war': 47}"
tactical nuclear weapons and nato,"""nato has been a ""nuclear"" alliance since its inception nuclear weapons have served the dual purpose of being part of nato military planning as well as being central to the alliance's deterrence strategy for over 4 decades, nato allies sought to find conventional and nuclear forces, doctrines, and agreed strategies that linked the defense of europe to that of the united states still, in light of the evolving security situation, the alliance must now consider the role and future of tactical or non-strategic nuclear weapons (nsnws) two clear conclusions emerge from this analysis first, in the more than 2 decades since the end of the cold war, the problem itself -- that is, the question of what to do with weapons designed in a previous century for the possibility of a world war iii against a military alliance that no longer exists -- is understudied, both inside and outside of government tactical weapons, although less awesome than their strategic siblings, carry significant security and political risks, and they have not received the attention that is commensurate to their importance second, it is clear that whatever the future of these arms, the status quo is unacceptable it is past the time for nato to make more resolute decisions, find a coherent strategy, and formulate more definite plans about its nuclear status consequently, decisions about the role of nuclear weapons within the alliance and the associated supporting analysis are fundamental to the future identity of nato at the lisbon summit in portugal in november 2010, the alliance agreed to conduct the deterrence and defense posture review (ddpr) this effort is designed to answer these difficult questions prior to the upcoming nato summit in may 2012 the united states and its closest allies must define future threats and, in doing so, clarify nato's identity, purpose, and corresponding force requirements so far, nato remains a ""nuclear alliance,"" but it is increasingly hard to define what that means""--publisher's website","pt i the historical context of tactical nuclear weapons the historical context / richard weitz -- tactical nuclear weapons in nato and beyond : a historical and thematic examination / paul schulte -- us nuclear weapons policy and policymaking : the asian experience / elbridge a colby -- pt ii russian perspectives on tactical nuclear weapons russian perspectives on tactical nuclear weapons / george e hudson -- russian doctrine on tactical nuclear weapons : contexts, prisms, and connections / jacob w kipp -- aspects of the current russian perspective on tactical nuclear weapons / leonid polyakov -- influences on russian policy and possibilities for reduction in non-strategic nuclear weapons / george e hudson and evgeny buzhinski -- russian perspectives on non-strategic nuclear weapons / nikolai sokov -- pt iii european perspectives introduction of european policies and opinions relating to tactical nuclear weapons / douglas stuart -- the role and place of tactical nuclear weapons : a nato perspective / simon lunn -- european and german perspectives / götz neuneck -- european perspectives / paolo foradori -- europe, nato's tactical nuclear conundrum, and public debate : be careful what you wish for / nick childs -- pt iv american perspectives american perspectives on tactical nuclear weapons / james a blackwell -- the role of non-strategic nuclear weapons : an american perspective / jeffrey a larsen -- nato's nuclear debate : the broader strategic context / leo michel -- role of nuclear weapons in nato's deterrence and defense posture review : prospects for change / guy b roberts -- pt v arms control as an option tactical nuclear weapons and nato : arms control as an option / james m smith -- arms control options for non-strategic nuclear weapons / steven pifer -- tactical nuclear weapons and nato : a conventional arms control perspective / dorn crawford -- arms control after start / malcolm chalmers -- the conventional and nuclear nexus in europe / jeffrey d mccausland -- pt vi conclusion summing up and issues for the future / tom nichols, douglas stuart, and jeffrey d mccausland",['tactical nuclear weapons'],"['tactical nuclear weapons', 'nuclear arms control', 'nuclear weapons information', 'nuclear weapons information, american', 'nuclear warfare']",u,{'tactical nuclear weapons': 1}
"corona star catchers : the air force aerial recovery aircrews of the 6593d test squadron (special), 1958-1972","from the foreword: in this book, mulcahy delivers a collection of captive narratives from the crew members who were part of this historic time in the history of national reconnaissance most of them were unaware of what was in the capsules they recovered, the true mission of the discoverer program, and discoverer's relationship with the classified corona photosatellite reconnaissance program; however, they all understood the importance of their mission to recover capsules from space the reader will have an opportunity to experience these missions through the perspective of those who served i challenge you as you read these recollections to look for lessons in this part of the corona program-lessons that you can apply to your future challenges the corona program tested the limits of technology, stretched the skills of those involved, and overcame disappointments along the way the perseverance and resourcefulness of everyone involved, from the concept engineers to these air crews who caught ""a falling star,"" demonstrates that the unimagined can become possible and challenges along the way can be overcome",foreword -- preface -- introduction -- chapter 1: lt col harold e mitchell -- chapter 2: a2c daniel r hill -- chapter 3: capt robert d counts -- chapter 4: capt donald r curtin -- chapter 5: ssgt charles j dorigan -- chapter 6: smsgt richard c bell -- chapter 7: maj gen donald g hard -- chapter 8: col harlan l gurney -- appendices: -- chronology of the 6593d test squadron (special) -- 1964 mission statement of the 6593d test squadron (special) -- squadron commanders of the 6593d test squadron (special) -- 1958 aircrews of the 6593d test squadron (special) -- discover/corona recovery pilots of the 6593d -- original assigned aircraft of the 6593d test squadron (special) -- flying hours of the 6593d test squadron (special) -- awards and honors of the 6593d test squadron (special) -- squadron emblem -- documents -- glossary -- reference notes -- index,"['aerial reconnaissance, american', 'flight crews', 'artificial satellites', 'cold war']","['aerial reconnaissance, american', 'aerial observation (military science)', 'surprise (military science)', 'u-2 (reconnaissance aircraft)', 'research aircraft']",u,"{'aerial reconnaissance, american': 1, 'flight crews': 68, 'artificial satellites': 113, 'cold war': 325}"
deutsche soldaten,"a visual history of the german soldier, providing a unique insight into how they lived, ate, maintained themselves at the front, and how they behaved when out of line, through a collection of personal items and artifacts they left behind","helmets -- uniforms -- belts and buckles -- gas masks -- field equipment -- observation, orientation and communication -- weapons -- complements -- documents -- decorations -- health and hygiene -- food -- propaganda -- music -- tobacco -- leave and leisure time","['world war, 1939-1945']","['military history', 'military art and science', 'soldiers in art', 'soldiers as artists', 'military history, modern']",u,"{'world war, 1939-1945': 28}"
"state of doom : bernard brodie, the bomb, and the birth of the bipolar world","""bernard brodie (1910-1978) was a leading 20th century theorist and philosopher of war a key architect of american nuclear strategy, brodie was one of the first civilian defense intellectuals to cross over into the military world state of doom explores brodie's evolution as a theorist and his response to the technological innovations that transformed warfare from wwii to the vietnam war it situates his theoretical development within the classical theories of carl von clausewitz (1780-1831), as brodie came to be known as 'america's clausewitz' while his first influential works focused on naval strategy, his most lasting impact came within the field of nuclear strategic thinking brodie helped conceptualize america's strategy of deterrence, later taking into account america's loss of nuclear monopoly, thermonuclear weapons, and intercontinental missiles this in-depth exploration of brodie's strategic and philosophical response to the nuclear age and of his effort to reconcile clausewitz's theories to the new challenges of the nuclear era will make this book a must read to anyone in strategic studies, international relations, and philosophy of war""--publisher's website, mar 1, 2012",before the bomb : brodie's early thoughts on war and history -- after the a-bomb : restoring order in the age of absolute war -- after the h-bomb: preserving order in the age of apocalyptic war -- rethinking the unthinkable : new thinking on escalation and limited war -- clausewitz for america : reuniting war and politics in the nuclear age,"['military scientists', 'nuclear weapons', 'nuclear warfare', 'nuclear warfare', 'war (philosophy)', 'military art and science']","['just war doctrine', 'military doctrine', 'nuclear warfare', 'war (philosophy)', 'nuclear arms control']",u,"{'military scientists': 94, 'nuclear weapons': 25, 'nuclear warfare': 3, 'war (philosophy)': 4, 'military art and science': 84}"
stay in the fight! : warrior's guide to the combat pistol,"""drawing on combat experiences from mogadishu, somalia to mosul, iraq, i want to pass lessons learned to fellow warriors common sense and combat proven, these are the criteria for my techniques this book is intended to enhance your shooting skills and refine the tactical employment of your combat pistol military, law enforcement, and civilian alike will find a wealth of information, and numerous tools for their tactical toolbox we also discuss the training mentality and mindset that will help you not only survive your next gunfight, but thrive""--cover",pt i core skills -- ch 1 safety -- ch 2 dry fire -- ch 3 stance -- ch 4 grip -- ch 5 sighting -- ch 6 presentation of the pistol -- ch 7 the draw -- ch 8 don't double tap -- ch 9 loading and unloading -- ch 10 reloads -- ch 11 malfunctions -- ch 12 analyzing marksmanship errors -- pt ii tools of the trade -- ch 13 pistol selection -- ch 14 lights -- ch 15 lasers -- ch 16 compensator and porting -- ch 17 shooting with gloves -- ch 18 training mentality -- ch 19 mindset -- ch 20 visualization -- pt iii intermediate/advanced skills -- ch 21 driving the weapon -- ch 22 turns/facing movements -- ch 23 shooting on the move -- ch 24 drawing from concealment -- ch 25 strong and support hand only -- ch 26 weapons retention and contact shooting -- ch 27 combat shooting positions -- ch 28 long range shooting -- ch 29 flashlight techniques -- ch 30 last round,"['tactics', 'shooting', 'combat', 'military art and science']","['fire control (gunnery)', 'rifle practice', 'infantry drill and tactics', 'gunnery', 'hand-to-hand fighting']",u,"{'tactics': 50, 'shooting': 20, 'combat': 21, 'military art and science': 71}"
