title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
inked,"four stories combine urban fantasy with paranormal romance, in a collection that centers around magical tattoos and includes karen chance's ""skin deep,"" in which a mage finds a magical ward in a dragon that appears on her skin",skin deep / karen chance -- armor of roses / marjorie m liu -- etched in silver / yasmine galenorn -- human nature / eileen wilks,"['suspense fiction, american', 'tattooing']","['paranormal romance stories', 'tattooing', 'paranormal romance stories, american', 'romance fiction', 'romance fiction, english']",c,"{'suspense fiction, american': 40, 'tattooing': 2}"
terribly twisted tales,"""fairy tales are among the earliest fantasies we are exposed to when we are young and impressionable children in one way or another they stay with us throughout our lives, whether in their original versions, or filtered through cartoon retellings what more fun could a fantasy writer have than to take up the challenge of drawing upon this rich material and transforming it into something new from the adventure of the witch in the gingerbread house and her close encounter with the ovento golda lockes who has a very special arrangement with those well-known bearsto a murderous attack with a glass slipperto jack, a successful theoretical geneticist, who discovers just how perilous research can beto a wolf detective who sets out to solve 'grandma's' murder, here are highly inventive stories that will give you an entirely new perspective on those classic tales""--p [4] of cover","waifs / dennis l mckiernan -- my great-great-grandma golda lockes / annie jones -- once they were seven / chris pierson -- capricious animistic tempter / mickey zucker reichert -- a charming murder / mary louise eklund -- jack and the genetic beanstalk / robert e vardeman -- what's in a name? / kathleen watness -- no good deed / jody lynn nye -- the red path / jim c hines -- lost child / steven d sullivan -- rapunzel strikes back / brendan dubois -- revenge of the little match girl / paul genesse -- clockwork heart / ramsey ""tome wyrm"" lundock -- the hundred-year nap / skip and penny williams -- five goats and a troll / elizabeth a vaughan -- something about mattresses / janet deaver-pack -- three wishes / kelly swails -- the adventure of the red riding hoods / michael a stackpole",['fairy tales'],"['horror tales, english', ""children's stories"", 'horror tales, american', 'horror tales', ""children's stories, american""]",c,{'fairy tales': 8}
a western winter wonderland,"christmas day family by cheryl st john-- marvel henley thought she was content until the new handsome doctor seth paxton and his adorable kids crashed into her life! suddenly she began to yearn for things she had long stopped wishing forfallen angel by jenna kernan when abby march is accidentally shot she and her young boy are taken into a rugged stranger's care dark and mysterious, ford statler hides a softer side and offers much more than just a christmas to rememberone magic eve by pam crooks chet lattimer is attracted to sonja kaplan despite local gossip, and he finds himself asking sonja for help with his motherless little boy with christmas on the horizon and magic in the air, their lives may just change forever!",christmas day family / cheryl st john -- fallen angel / jenna kernan -- one magic eve / pam cooks,"['frontier and pioneer life', 'christmas stories, american']","['christmas stories', 'christmas stories, american', 'romance fiction, american', 'paranormal romance stories, american', ""children's stories, american""]",c,"{'frontier and pioneer life': 233, 'christmas stories, american': 2}"
from this day forward,"""claire winters was a society girl jack murphy was born a roughneck but at a time when women were expected to play by the rules, claire was determined to break all of them rebecca murphy was planning her grandparents' wedding anniversary party when she was reunited with her onetime wedding fling, ryan fuller but while their chemistry still sizzled, ryan maintained his position--he was always the groomsmanand never the groom! successful businessman nate aldrich had always avoided settling downuntil single mom and restaurant owner jordan chelsey showed him just what kind of life he might find inside that fabled white picket fence""--p [4] of cover",no regrets / candance camp -- always a groomsman / gina wilkins -- the daddy track / allison leigh,"['social stratification', 'social classes', 'weddings', 'businessmen', 'restaurateurs', 'single mothers', 'man-woman relationships']","['bridesmaids', 'reunions', 'brides', 'summer romance', 'mistresses']",c,"{'social stratification': 381, 'social classes': 116, 'weddings': 6, 'businessmen': 521, 'restaurateurs': 313, 'single mothers': 97, 'man-woman relationships': 199}"
my deadly valentine,"""dangerous admirer : someone's stalking rachel hollister with suspects at every turn, it's deputy jase morgan's job to halt the menace shadowing her steps as the most romantic holiday of the year approaches, can she trust this charming officer with her lifeand her heart?"" dark obsession : hang-up calls, graffiti, break-ins at her shop right before valentine's daysomeone wants to scare holly maddox--and it's working her high school sweetheart, eli brody, comes to the rescue, but surely the handsome detective doesn't really plan to stay there's nowhere for holly to turn as danger--and heartbreak--start closing in""--p[4] of cover",dangerous admirer / valerie hansen -- dark obsession / lynette eason,"[""valentine's day"", 'man-woman relationships', 'stalking']","[""valentine's day"", 'crimes of passion', 'summer romance', 'romance fiction, american', 'paranormal romance stories']",c,"{""valentine's day"": 1, 'man-woman relationships': 258, 'stalking': 33}"
sisters on the case : celebrating twenty years of sisters in crime,"presents twenty mystery stories from various writers, including sue henry, barbara d'amato, carolyn hart, and sara paretsky","sisters on the case: introduction / sara paretsky -- sister death / by sue henry -- hearing her name / by susan dunlap -- frighted out of fear; or , the bombs bursting in air / by p m carlson -- guardian angel / by rochelle krich -- never too old / by linda grant -- murder for lunch / by crolyn hart -- the whole world is watching / by libby fischer hellmann -- i killed / by nancy pickard -- maubi and the jumbies / by kate grilley -- estelle is dead / by medora sale -- steak tartare / by barbara d'amato -- animal act / by claire mcnab -- lady patterly's lover / by charlotte macleod -- not just the facts / by annette meyers -- ninjettes / by kate flora -- the people's way / by eve k sandstrom -- for the common good / by patricia sprinkle -- a family sunday in the park / by sara paretsky -- you may already be a winner / by margaret maron -- dies irae / by dorothy salisbury davis -- about the authors -- about sisters in crime","['detective and mystery stories, american', 'short stories']","['detective and mystery stories', 'detective and mystery stories, american', 'detective and mystery stories, english', 'women detectives', 'suspense fiction, american']",c,"{'detective and mystery stories, american': 2, 'short stories': 55}"
bites : the hunt & more fright with a bite,collection of bone-chilling vampire tales,hunt -- death to vampires -- one hallow's eve -- vampire's hideout -- bloody good history lesson -- curfew -- cold turkey -- vampire express -- night in tombstone -- living legend,"['horror tales, american', 'vampires', ""children's stories, american""]","['horror tales, english', 'horror tales, american', 'horror tales', 'vampires', 'paranormal romance stories']",c,"{'horror tales, american': 2, 'vampires': 4, ""children's stories, american"": 44}"
blood bank,"all of the best-selling author's short stories about vicki nelson, a homicide cop turned pi, her former partner mike celluci, and vampire henry fitzroy, the illegitimate son of henry viii who makes his living writing romance novels, are collected in one volume","this town ain't big enough -- what manner of man -- the cards also say -- the vengeful spirit of lake nepeakea -- someone to share the night -- another fine nest -- scleratus -- critical analysis -- so this is christmas -- writing ""stone cold"" -- ""stone cold"" screenplay","['nelson, vicki (fictitious character)', 'fitzroy, henry (fictitious character)', 'celluci, mike (fictitious character)', 'vampires', 'women private investigators', 'police']","['detective and mystery stories', 'nelson, vicki (fictitious character)', 'detective and mystery stories, english', 'short stories', 'steampunk fiction']",c,"{'nelson, vicki (fictitious character)': 2, 'fitzroy, henry (fictitious character)': 32, 'celluci, mike (fictitious character)': 49, 'vampires': 56, 'women private investigators': 84, 'police': 189}"
mystery date,"in these 17 tales, romantic hopefuls encounter surprise first dates with the likes of zeus and william shakespeare, medusa wreaks havoc on internet predators, a woman is cursed to see the truth about her dates after drinking a little wine, and more","who's behind the door? diane as stuckart -- venus in blue jeans / jody lynn nye -- subtle interpretations / kristine kathryn rusch -- choop / nancy springer -- the perfect man / pauline j alama -- under my skin / diane duane -- by any other name / laura resnick -- you've got male / janet deaver-pack -- the mansion of ghoulish delight / alice henderson -- anne of the one gable / jean rabe -- motivational speaker / scott william carter -- the love prince / terry hayman -- with admiration / gail selinter -- the urbane fox / jacey bedford -- dessert / rita haag -- me and beans and great big melons / dean wesley smith -- snap-a-trap, inc / louisa m swann","['dating (social customs)', 'fantasy fiction', 'short stories, american']","['paranormal romance stories', 'love stories', 'paranormal romance stories, american', 'romance fiction', 'romance fiction, english']",c,"{'dating (social customs)': 17, 'fantasy fiction': 35, 'short stories, american': 29}"
draycott everlasting,"christmas knight: ""as christmas approaches, hope o'hara is in desperate straits: unless she can find paying guests for the house she has lovingly restored, she'll lose it to creditors enter one literal knight in shining armor--valiant and virile ronan macleod, who is swept 700 years through time to save hope from a potentially fatal accidentand to discover a passion for the ages""--p [4] of cover moonrise: ""devastated by a colleague's death and drawn to a thirteenth-century mystery, fbi agent sara nightingale arrives at draycott abbey for research and a much-needed getaway only, there she neets navarre, a warrior from the crusades who has been sent forth to avenge the guardian ghost of the abbey navarre and sara cannot deny the centuries-old connection they feelor the danger that surfaces from both the past and the present""--p [4] of cover",christmas knight -- moonrise,"['knights and knighthood', 'time travel', 'man-woman relationships']","['christmas stories', 'literature, medieval', 'christmas stories, american', 'fantasy literature, english', 'knights and knighthood']",c,"{'knights and knighthood': 5, 'time travel': 136, 'man-woman relationships': 848}"
dead of night,"featuring four paranormal romance stories, includes a never-before-published eve dallas novella that pits the futuristic lieutenant against a seductive vampire",eternity in death / jd robb -- amy and the earl's amazing adventure / mary blayney -- timeless / ruth ryan langan -- on the fringe / mary kay mccomas,"['vampires', 'time travel', 'marriage']","['paranormal romance stories, american', 'paranormal romance stories', 'paranormal fiction, american', 'paranormal fiction', 'suspense fiction, american']",c,"{'vampires': 29, 'time travel': 420, 'marriage': 521}"
heart of darkness,"the darkest angel: ""an iron-willed demon assassin, the angel lysander has never known lust--until he meets bianka spawned from the bloodline of lucifer, the beautiful but deadly harpy is determined to lead the pure-hearted lysander into temptation""--p [4] of cover love me to death: ""twenty-two years ago four teenage boys were convicted of a young girl's murder now, in the form of a beautiful woman, the 'victim' is seeking vengeance and only one man dares to dig into the past to uncover its secretsand set her free""--p [4] of cover lady of the nile: ""lady tameri believes herself to be the reincarnation of an ancient egyptian princess, and leo erskine has set out to prove her wrongnever dreaming that the two of them are about to discover a prophecy that will bind them together forever""--p [4] of cover",the darkest angel / gena showalter -- love me to death / maggie shayne -- lady of the nile / susan krinard,"['demonology', 'angels', 'murder', 'revenge', 'prophecy', 'reincarnation', 'man-woman relationships']","['horror tales, english', 'crimes of passion', 'horror tales', 'paranormal romance stories', 'horror tales, american']",c,"{'demonology': 107, 'angels': 27, 'murder': 148, 'revenge': 125, 'prophecy': 155, 'reincarnation': 121, 'man-woman relationships': 522}"
holidays are hell,"four romance authors--kim harrison, lynsay sands, marjorie m liu, and vicki pettersson--explore the seductive and dangerous world of the supernatural in four sensuous tales of the holidays run amok, from thanksgiving to new year's","two ghosts for sister rachel / kim harrison -- run, run, rudolph / lynsay sands -- six / marjorie m liu -- harvest / vicki pettersson",['short stories'],"['christmas stories', 'christmas stories, american', 'holidays', 'paranormal romance stories, american', 'horror tales, english']",c,{'short stories': 47}
timeshares,"""19 original stories about the chance to take the vacation you've always dreamed of--at your own peril--in any era you'd like to visit""--cover",a timely introduction / jean rabe -- the authentic touch / kevin j anderson -- timeless lisa / robert e vardeman -- been a long time / matthew p mayo -- unsolved histories / greg cox -- limited time offer / dean leggett -- the shaman / annie jones -- a portrait of time / kelly swails -- but i'm not the only one / chris pierson -- it's just a matter of time / james m ward -- time sharing / jody lynn nye -- two tickets to paradise / vicki steger -- the world of null-t / gene deweese -- bruck in time / patrick mcgilligan -- memories of light and sound / steve saus -- a night to forget / ca verstraete -- a passion for time travel / donald j bingle -- no man's land / allister timms -- by our actions / michael a stackpole -- spoilers / linda p baker,"['vacations', 'time travel']","['time travel', 'travel writers', 'adventure stories, american', 'adventure stories', 'autobiographies']",c,"{'vacations': 40, 'time travel': 1}"
nocturnal,"a collection of four paranormal romances includes jacquelyn frank's ""the phoenix project,"" in which amara is locked in a room with a gorgeous ex-cop after they have both been given drugs that increase their sexual appetite",the phoenix project / jacquelyn frank -- crystal dreams / kate douglas -- spark of temptation / jess haines -- my soul to take / clare willis,"['paranormal romance stories, american']","['paranormal romance stories', 'paranormal romance stories, american', 'paranormal fiction, american', 'paranormal fiction', 'romance fiction, american']",c,"{'paranormal romance stories, american': 2}"
"more blazing bedtime stories / julie leto, leslie kelly","into the woods by julie leto tatiana starlingham is a frustrated fairy godmother she grants sexy wishes for others--but all that hot loving is off-limits for her until she meets hunky jack st cloud and finally has mind-blowing sex! but can tatiana wish it into lasting forever? once upon a mattress by leslie kelly who's afraid of the big bad werewolf? not long-lost princess penelope mayfair because dark, sexy lucas wolf is giving her the best sex of her life! unfortunately, she's intended for another but that's not about to stop lucas after all, everybody knows wolves mate for life",into the woods / julie leto -- once upon a mattress / leslie kelly,"['fairy godmothers', 'werewolves', 'princesses']","['paranormal romance stories', 'paranormal romance stories, american', 'horror tales, english', 'love stories', ""children's stories""]",c,"{'fairy godmothers': 21, 'werewolves': 35, 'princesses': 53}"
twice the temptation,"""playing with reese reese brightman has a busy life and a secret fantasy: to play with a no-strings-attached boy toy! when she arrives at the resort she and her sisters own, gorgeously rumpled mac davies seems to be up to the task who'd have guessed he'd be the best sex she'd ever had or that she'd want a repeat performance but reese only wants to play with her boy toy, not keep him or does she? saving brie being witness to a mob hit lands brie sullivan at remote haworth house for her own protection bonus? she also gets an irresistibly sexy new bodyguard, cody marsh! why not indulge in her fantasy of one wild night with him? it's not like all that amazing sex will kill her but if she keeps distracting cody, somebody else might""--publisher",playing with reese -- saving brie,"['bodyguards', 'witnesses', 'organized crime']","['crimes of passion', 'summer romance', 'romance fiction', 'romance fiction, american', 'romance fiction, english']",c,"{'bodyguards': 95, 'witnesses': 252, 'organized crime': 363}"
the dragons of krynn,"a collection of short stories--by douglas niles, kevin stein, nancy varian berberick, and others--continues the adventures and exploits of the dragon denizens of krynn",seven hymns of the dragon / michael williams -- the final touch / michael and teri williams -- night of falling stars / nancy varian berberick -- honor is all / mickey zucker reichert -- easy pickings / douglas niles -- a dragon to the core / roger e moore -- dragon breath / nick o'donohoe -- fool's gold / jeff grubb -- scourge of the wicked kendragon / janet pack -- and baby makes three / amy stout -- the first dragonarmy bridging company / don perrin -- the middle of nowhere / dan harnden -- kaz and the dragon's children / richard a knaak -- into the light / linda p baker -- the best / margaret weis -- the hunt / kevin stein,['fantasy fiction'],"['dragons', 'fantasy literature, english', 'western stories', ""children's stories"", 'literature, medieval']",c,{'fantasy fiction': 6}
in search of civilization : remaking a tarnished idea,"""in this provocative 'cri de coeur,' the philosopher john armstrong rescues the idea of civilization from irrelevance and connects it to our search for individual happiness 'civilization' once referred to a society's technological prowess, its political development, or its cultural achievement in the modern era, however, the word became burdened by the legacy of colonialism and connotations of elitism for it to have value once again, according to armstrong, we must understand that a society balances material prosperity with spiritual prosperity if it is to merit the term 'civilized'--and currently we are impoverished 'in search of civilization' is his corrective as he roams from anecdote to aesthetic appreciation--from the banality of an early job at an insurance company to the redemptive wonders of a seventeenth-century church spire visible out an office window, from adam smith's philosophy to the japanese tea ceremony--armstrong reminds us that culture lies within us and that its nourishment is essential to a flourishing society""--dust jacket",part one: civilization as belonging: bridget's question ; 'wider still and wider' ; the clash of civilizations ; quality of relationships ; the paradox of freedom ; the best self ; pursuing an ideal -- part two: civilization as material progress: the office and the spire ; efficiency ; pro and contra ; the tower ; flourishing ; the hierarchy of needs ; integration -- part three: civilization as the art of living ; the crooked timbers of humanity ; the beast in me ; responding to the human condition ; little things ; raising up ; barbarism-- ; --and decadence -- part four: civilization as spiritual prosperity: life-giving ideas ; down in the city ; up at the villa ; depth ; higher things ; mental space ; our sovereign concept,['civilization'],"['civilization, modern', 'civilization, classical', 'comparative civilization', 'civilization', 'civilization, western']",c,{'civilization': 4}
want to be a knight?,"explores the world of medieval knights, including information on their equipment and armor, battle tactics, methods of training, and social customs",a knight's world -- born a knight -- getting started -- good enough? -- weapons -- warhorses -- knight rules -- war practice -- made it! -- glossary,"['knights and knighthood', 'civilization, medieval']","['knights and knighthood', 'military history, medieval', 'literature, medieval', 'heraldry', 'philosophy, medieval']",c,"{'knights and knighthood': 1, 'civilization, medieval': 16}"
"cultural memory and early civilization : writing, remembrance, and political imagination","""now available to an english-speaking audience, this book presents a groundbreaking theoretical analysis of memory, identity, and culture it investigates how cultures remember, arguing that human memory exists and is communicated in two ways, namely inter-human interaction and in external systems of notation, such as writing, which can span generations dr assmann defines two theoretical concepts of cultural memory, differentiating between the long-term memory of societies, which can span up to 3,000 years, and communicative memory, which is typically restricted to 80-100 years he applies this theoretical framework to case studies of four specific cultures, illustrating the function contexts and specific achievements, including the state, international law, religion, and science ultimately, his research demonstrates that memory is not simply a means of retaining information, but rather a force that can shape cultural identity and allow cultures to respond creatively to both daily challenges and catastrophic changes""-- provided by publisher",pt 1 the theoretical basis -- memory culture -- written culture -- cultural identity and political imagination -- pt 2 case studies -- egypt -- israel and the invention of religion -- the birth of history from the spirit of the law -- greece and disciplined thinking -- cultural memory : a summary,"['civilization, ancient', 'memory', 'collective memory', 'group identity', 'interpersonal communication', 'written communication', 'politics and culture']","['archaeology and state', 'civilization, ancient', 'history, ancient', 'social history', 'social archaeology']",c,"{'civilization, ancient': 2, 'memory': 73, 'collective memory': 9, 'group identity': 285, 'interpersonal communication': 540, 'written communication': 200, 'politics and culture': 37}"
becoming an archaeologist : a guide to professional pathways,"""becoming an archaeologist: a guide to professional pathways is an engaging handbook on career paths in the area of archaeology it outlines in straightforward fashion the entire process of getting a job in archaeology, including the various options; the training that is required; and how to get positions in the academic, commercial, and government worlds it also includes discussion of careers in related heritage professions such as museums and conservation societies the book includes a series of interviews with real archaeologists, all young professionals who began their careers within the last ten years these insider guides offer essential tips on how they got their first job and progressed in their careers written in an accessible style, the book is essential reading for anyone interested in the realities of archaeology in the 21st century""--provided by publisher",machine generated contents note: introduction; 1 what is and isn't archaeology; 2 skills and training; 3 cultural resource management; 4 academia; 5 local government; 6 central government; 7 public and community archaeology; conclusion,['archaeology'],"['volunteer workers in archaeology', 'environmental archaeology', 'excavations (archaeology)', 'women archaeologists', 'community archaeology']",c,{'archaeology': 7}
the kids' guide to lost cities,"""describes various lost cities, what caused their downfalls, and how they were discovered""--provided by publisher",lost and found -- destroyed by war -- destroyed by nature -- abandoned cities -- legendary cities,"['extinct cities', 'cities and towns, ancient', 'civilization, ancient']","['extinct cities', 'cities and towns, ancient', 'urban archaeology', 'cities and towns, medieval', 'cities and towns']",c,"{'extinct cities': 1, 'cities and towns, ancient': 2, 'civilization, ancient': 62}"
a companion to cultural resource management,"""a companion to cultural resource management is an indispensible guide to students, beginning practitioners, and others wishing to gain a deeper understanding of the field of cultural resource management each article is authored by crm experts or representatives of the voices of affected groups, including archaeologists, architectural historians, museum curators, historians and independent researchers who help build an understanding of cultural and heritage management, around the globe, and how it may develop in the future these authors identify and illustrate the problems and realities that face practitioners 'on the ground' the companion gives a detailed account of the identification and management of particular cultural resource types, such as historic structures, archaeological sites, artifacts, natural places with cultural significance, languages, and religious beliefs other sections focus on practice in government agencies and consulting firms the broad range of topics and perspectives in this new companion offers critical ideas and practical knowledge to those working with crm or heritage management throughout the world ""-- provided by publisher","machine generated contents note: acknowledgements -- contributor biographies -- introduction -- 1 studying and evaluation the built environment -- 2 principles of architectural preservation -- 3 archaeology of the distant past -- 4 archaeological sites of the recent past -- 5 space, place and landscape: geographies of cultural resource management -- 6 where nature and culture meet: managing culturally significant natural resources -- 7 history as a cultural resource -- 8 ""this belongs in a museum?"" portable cultural property -- 9 values are in the mind: ""intangible"" cultural resources -- 10 religious belief and practice -- 11 managing language as an integrated cultural resource -- 12 in too deep: challenges of maritime archaeology -- 13 keeping historic watercraft afloat -- 14 enfants terribles - historic aircraft and spacecraft -- 15 studying and managing aerospace crash sites -- 16 rockets, tang?, and telescopes: evaluating and managing technical and scientific properties -- 17 fields of conflict -- 18 managing our military heritage -- 19 all in line: the challenge of linear resources and linear projects -- 20 rock art as cultural resource -- 21 consultation in cultural resource management: an indigenous perspective -- 22 where we're from: the perspective of a displaced people -- 23 the legal m?lange -- 24 international variety in crm -- 25 consultation and negotiation -- 26 crm in a united states government agency: some thoughts on surviving and succeeding while working for federal land managing agencies -- 27 making a living in crm: first, a discouraging word -- 28 the historic built environment: a planning perspective from the western united states -- 29 cultural resource management at war -- the military and anthropologists in iraq, 2004-2007: discovering shared interests and values -- 30 a future for cultural resource management?","['historic sites', 'historic buildings', 'architecture', 'historic preservation', 'cultural property']","['archaeological museums and collections', 'antiquities, prehistoric', 'architecture and archaeology', 'environmental archaeology', 'community archaeology']",c,"{'historic sites': 32, 'historic buildings': 42, 'architecture': 50, 'historic preservation': 17, 'cultural property': 11}"
knights,"""engaging images accompany information about knights the combination of high-interest subject matter and light text is intended for students in grades 3 through 7""--provided by publisher",who were knights? -- knight training -- knight equipment -- the decline of the knights -- glossary -- to learn more,"['knights and knighthood', 'civilization, medieval']","['knights and knighthood', 'military history, medieval', 'heraldry', 'military history, modern', 'medievalism']",c,"{'knights and knighthood': 1, 'civilization, medieval': 14}"
the age of knights and castles,"""an introduction to knights and castles, with information about the period of history during which they flourished and the people and customs of that time features include fact boxes, maps, period art works, photographs, drawings, a glossary, and a list of recommended books and websites""--provided by publisher","introducing the age of knights and castles -- castles and forts -- parts of a castle -- the knight's castle -- attacking a castle -- life in the middle ages -- the life of peasants -- becoming a knight -- knights in armor -- knights into battle -- knights and foot soldiers -- the knight and his arms -- knights, king, and crown -- the king and the law -- nobles rebel -- the church -- knights on crusade -- learning and knowledge -- the arts -- legends and stories -- leisure and play -- fashion and dress -- cities and trade -- going to sea -- famous people -- the last castles -- castles around the world -- castles today","['knights and knighthood', 'civilization, medieval', 'castles']","['knights and knighthood', 'military history, medieval', 'education, medieval', 'literature, medieval', 'philosophy, medieval']",c,"{'knights and knighthood': 1, 'civilization, medieval': 14, 'castles': 7}"
tutankhamun and other lost tombs,"""describes the historical circumstances that led to the deaths of and tombs being built for royalty such as tutankhamun of egypt, king phillip ii of macedonia and prince liu sheng of china plus the archaeological discoveries that found evidence of and preserved these tombs""--provided by publisher",what is a lost tomb? -- lost : egyptian pharaoh -- found : tutankhamun's tomb -- lost : macedonian king -- found : king philip ii's tomb -- lost : south american lord -- found : lord of sipøn's tomb -- lost : anglo-saxon king -- found : king raedwald's tomb? -- lost : chinese prince -- found : liu sheng's tomb -- lost : kings and queens of ur -- found : royal cemetery of ur,"['tombs', 'excavations (archaeology)', 'civilization, ancient']","['tombs', 'human remains (archaeology)', 'archaeological museums and collections', 'excavations (archaeology)', 'archaeology and history']",c,"{'tombs': 1, 'excavations (archaeology)': 4, 'civilization, ancient': 94}"
the comparative archaeology of complex societies,"""eleven leading archeologists describe their research on ancient empires, states, and chiefdoms using a comparative perspective by making comparisons among sites, regions, and artifacts, these scholars produce new understanding of diverse specific cases, from the towering ruins of angkor to the houses of inca peasants the reader learns about the political strategies of kings and chiefs, the daily choices of ordinary households, and the creative ways in which ancient peoples built their cities and shaped their landscapes in the process, these chapters illustrate how to do comparative analysis using archeological data""-- provided by publisher","comparative archaeology : a commitment to understanding variation / robert d drennan [et al] -- approaches to comparative analysis in archaeology / michael e smith and peter peregrine -- comparative frames for the diachronic analysis of complex societies : next steps / gary m feinman -- what it takes to get complex : food, goods, and work as shared cultural ideals form the beginning of sedentism / monica l smith -- challenges for comparative study of early complex societies / robert d drennan and christian e peterson -- patterned variation in regional trajectories of community growth / christian e peterson and robert d drennan -- the genesis of monuments in island societies / michael j kolb -- power and legitimation : political strategies, typology and cultural evolution / peter peregrine -- the strategies of provincials in empires / barbara l stark and john k chase -- household economies under the aztec and inka empires : a comparison / timothy earle and michael e smith -- low-density, agrarian-based urbanism : scale, power, and ecology / roland fletcher -- archaeology, early complex societies, and comparative social science history / michael e smith","['social archaeology', 'social groups', 'complex organizations']","['comparative civilization', 'archaeology and state', 'social archaeology', 'architecture and archaeology', 'archaeology and history']",c,"{'social archaeology': 3, 'social groups': 231, 'complex organizations': 91}"
"re-thinking renaissance objects : design, function, and meaning","""re-thinking renaissance objects considers key issues at the heart of current scholarly debate on renaissance art and culture inspired by research that has developed from the redisplay of the outstanding medieval and renaissance collections at the victoria and albert museum, the authors use the objects themselves as their starting point in their papers the book explores and often challenges assumptions about the interconnection between sacred and secular belief, the problems inherent in making distinctions between 'artists' and 'artisans', and the various ways in which ideas were exchanged across media and cultural boundaries this object-based approach has often helped revolutionize our thinking not only about individual pieces but also about the culture for which these works were created the volume brings together v&a curators with other experts the result is an impressive range of contributions which build on a wealth of existing scholarship in order to cast new light on the appearance, meaning, style and function of a collection of renaissance artistic works""-- provided by publisher","introduction / peta motture and michelle o'malley -- finding fame : painting and the making of careers in renaissance italy / michelle o'malley -- set in stone : monumental altar frames in renaissance florence / meghan callahan and donal cooper -- veit stoss and the origins of collecting of small-scale sculpture before 1500 / norbert jopek -- new light on a venetian lantern at the v&a / nick humphrey and martino ferrari bravo -- rethinking the petrucci pavement / elizabeth miller and alun graves -- dancing, love, and the 'beautiful game' : a new interpretation of a group of fifteenth-century 'gaming' boxes / paula nuttall -- sharing and status : the design and function of a sixteenth-century spanish spice stand in the victoria and albert museum / kirstin kennedy -- scattered knives and dismembered song : cutlery, music and the rituals of dining / flora dennis","['renaissance', 'art, renaissance', 'art, renaissance', 'art objects, european', 'art objects, italian', 'material culture', 'material culture', 'art and society']","['art objects, italian', 'art objects, medieval', 'art objects, european', 'classical antiquities', 'art, renaissance']",c,"{'renaissance': 19, 'art, renaissance': 5, 'art objects, european': 3, 'art objects, italian': 1, 'material culture': 47, 'art and society': 12}"
"templar families : landowning families and the order of the temple in france, c1120-1307","""founded in the aftermath of the first crusade in jerusalem, the order of the temple was a christian brotherhood dedicated to the military protection of pilgrims and the holy land, attracting followers and supporters throughout christian europe this detailed study explores the close relationship between the order of the temple and the landowning families it relied upon for support focussing on the regions of burgundy, champagne and languedoc, jochen schenk investigates the religious expectations that guided noble and knightly families to found and support templar communities in the european provinces, and examines the social dynamics and mechanisms that tied these families to each other the book illustrates the close connection between the presence of cistercians and the incidence of crusading within templar family networks, and offers new insights into how collective identities and memory were shaped through ritual and tradition among medieval french-speaking social elites""-- provided by publisher",machine generated contents note: introduction; 1 templar families; 2 the religious context of templar support; 3 templars and families; 4 family networks; 5 crusading and its legacy in templar families; conclusion,['upper class families'],"['monasticism and religious orders', 'knights and knighthood', 'crusades', 'military history, medieval', 'church history']",c,{'upper class families': 43}
the feud in early modern germany,"""the practice of feuding amongst noblemen and princes represented a substantial threat to law and order, yet it was widely accepted and deeply embedded in late medieval and early modern german society hillay zmora offers a new interpretation of this violent social practice, which has long confounded historians and social scientists his groundbreaking study explains feud violence in its social context, demonstrating that, paradoxically, nobles feuded mostly not against strangers but with neighbours, relatives and their feudal lords focusing on the ambivalent relationships and symbolic communication between nobles, this study explores how values, norms and moral sentiments linked to reciprocity provided the most powerful incentives to engage in violent conflict it will be essential reading for historians, anthropologists, psychologists and anyone who seeks to understand the link between culture, moral systems and endemic violence""-- provided by publisher","1 introduction: the struggle over the feud in early modern germany -- 2 the rules of the game -- 3 values and violence: the morals of feuding -- 4 the wages of success: reproduction and the proliferation of conflicts -- 5 enemies of the state? feuding nobles, ruling princes, and the struggle for mastery in early modern germany -- 6 the politics of civility: the decay of the feud","['dueling', 'dueling', 'vendetta', 'vendetta', 'vendetta', 'vendetta', 'nobility', 'nobility']","['war and society', 'philosophy, medieval', 'social history', 'military history, medieval', 'nobility']",c,"{'dueling': 29, 'vendetta': 123, 'nobility': 5}"
social zooarchaeology : humans and animals in prehistory,"""this is the first book to provide an overview and systematic examination of social zooarchaeology, a new approach that takes a holistic veiw of human-animal relations in the past until very recently, zooarchaeology was heavily focused on diet and subsistence economy, especially for prehistoric periods this book argues that animals have always played much broader roles in human societies: as wealth, companions, spirit helpers, socrificial victims, totems, centerpieces of feasts, and objects of taboos, and so on exploring the briader significance of ancient animals provides a richer ppicture of past societies, even those primarily interested in utuilitarian aspects of animal use need to account for that social factors that shaped zooarchaeological assemblages as much as taphonomic processes""-- provided by publisher",beyond protein and calories -- animal symbols -- animals in ritual -- hunting and humanity -- extinctions -- domestication as a human-animal relationship -- pets and other human-animal relationships -- animal wealth -- meat beyond diet -- studying human-animal relations,"['animal remains (archaeology)', 'human remains (archaeology)', 'social archaeology', 'human-animal relationships', 'prehistoric peoples']","['hunting and gathering societies', 'ethnoarchaeology', 'animal remains (archaeology)', 'human-animal relationships', 'social archaeology']",c,"{'animal remains (archaeology)': 3, 'human remains (archaeology)': 10, 'social archaeology': 5, 'human-animal relationships': 4, 'prehistoric peoples': 6}"
