title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
samuel roth : infamous modernist,"a biography of samuel roth, who was instrumental in challenging literary censorship in the early twentieth century and in bringing modernist texts to the masses","1893-1916: from a galician shtetl to columbia university -- 1917-1925: prelude to an international protest: a rising, pugnacious man of letters -- 1925-1927: ""damn his impertinence bloody crook"": roth publishes joyce -- 1928-1934: roth must live: a successful business and its bankruptcy -- 1934: jews must live: ""we meet our destiny on the road we take to avoid it"" -- 1934-1939: a stretch in the federal penitentiary -- 1940-1949: roth breaks parole, uncovers a nazi plot, gives ""dame post office"" fits, and tells his own story in mail-order advertising copy -- 1949-1952: times square, peggy roth, southern gothic, celine, and nietzsche -- 1952-1957: the windsors, winchell, kefauver: back to lewisburg -- 1958-1974: ""it had been a long time since someone like you had appeared in the world"": roth fulfills his mission","['publishers and publishing', 'modernism (literature)', 'literature, modern']","['modernism (literature)', 'literature and society', 'jewish literature', 'communist literature', 'american literature']",z,"{'publishers and publishing': 50, 'modernism (literature)': 1, 'literature, modern': 14}"
disability and information technology : a comparative study in media regulation,"""disability and information technology examines the extent to which regulatory frameworks for information and communication technologies (icts) safeguard the rights of persons with disabilities as citizenship rights it adopts a comparative approach focused on four case studies: canada, the european union, the united kingdom and the united states it focuses on the tension between social and economic values in the regulation of icts and calls for a regulatory approach based on a framework of principles that reflects citizenship values the analysis identifies challenges encountered in the jurisdictions examined and points toward the rights-based approach advanced by the un convention on the rights of persons with disabilities as a benchmark in protecting the rights of persons with disabilities to have equal access to information the research draws on a wealth of resources, including legislation, cases, interviews, consultation documents and responses from organisations representing persons with disabilities""-- provided by publisher",machine generated contents note: 1 the regulation of icts for the pursuit of citizenship rights; 2 case study: canada; 3 case study: the european union; 4 case study: the united kingdom; 5 case study: the united states of america; 6 lessons to be learnt? reflection on the case studies,"['people with disabilities', 'people with disabilities', 'computers and people with disabilities', 'people with disabilities', 'mass media', 'libraries and people with disabilities']","['computers and people with disabilities', 'libraries and people with disabilities', 'people with disabilities', 'accessible web sites for people with disabilities', 'human rights']",z,"{'people with disabilities': 3, 'computers and people with disabilities': 1, 'mass media': 88, 'libraries and people with disabilities': 2}"
the giunti of florence : a renaissance printing and publishing family : a history of the florentine firm and a catalogue of the editions,"""details the complete history and output of the giunti press in florence from 1497-1625 part i covers the giunti family and press, their books, and contemporary sociopolitical and economic conditions part ii catalogues every giunti publication also contains genealogical tables and a chronological list of editions by language""--provided by publisher","the origins of the giunti family and presses -- publishing and printing in florence under filippo di giunta -- publishing in florence under bernardo giunti -- publishing under bernardo and benedetto giunti : the lean years -- pier vettori and the giunti press -- the ""questione della lingua,"" the accademia fiorentina and the giunti press -- early secular control of the press in florence and the program of cosimo i medici -- the heirs of bernardo giunti and the inquisition -- vincenzio borghini and the giunti press -- bernardo ii di bernardo giunti and a new venture in venice -- the sons of filippo : modesto, giandonato and bernardino -- iacopo giunti and his son cosimo -- economic conditions and the giunti press in florence -- illustration and the physical aspect of the book -- a descriptive catalogue of the editions of the giunti firms in florence 1497-1625","['printing', 'printing', 'publishers and publishing', 'publishers and publishing', 'early printed books', 'early printed books']","['manuscripts, medieval', 'manuscripts, european', 'manuscripts, latin', 'illumination of books and manuscripts, medieval', 'antiquarian booksellers']",z,"{'printing': 53, 'publishers and publishing': 49, 'early printed books': 8}"
robots in academic libraries : advancements in library automation,"""this book provides an overview on the current state of library automation, addresses the need for changing personnel to accommodate these changes, and assesses the future for academic libraries as a whole""--provided by publisher","the inevitability of library automation -- beyond the ils : a new generation of library services platforms -- automation & collection management : a short history and recent trends -- streamlining access to library resources with libx -- who ever said that ils migrations had to be stressful? -- chatbots : automating reference in public libraries -- managing automated storage in the 21st century library -- developing automation in academic libraries in brazil -- transforming technical services : maximizing technology to minimize risk -- empires of the future : libraries, technology, and the academic environment -- lending and borrowing library materials : an overview of automation in the changing technology landscape","['academic libraries', 'academic libraries', 'academic librarians', 'integrated library systems (computer systems)', 'libraries']","['integrated library systems (computer systems)', 'library administration', 'digital libraries', 'library cooperation', 'academic libraries']",z,"{'academic libraries': 5, 'academic librarians': 8, 'integrated library systems (computer systems)': 1, 'libraries': 17}"
"continuing education for librarians : essays on career improvement through classes, workshops, conferences and more","""it is an exciting time to be a librarian advances in technology have allowed libraries to expand far beyond walls and lead the way in information delivery this book offers a cornucopia of practical advice about how to acquire new skills as well as formal and informal credentials through all stages of a career""--provided by publisher","pride and perseverance : pursuing the doctoral degree for librarians / sue c kimmel and kasey l garrison -- graduate certification / megan mcglynn -- how i spent my summer vacation (and all my other free time) : earning an mba / nathan rupp -- massive open online courses (moocs) for professional development and growth / paul bond -- how to successfully take an online class / mary francis -- getting your mlis degree online : tips from a recent grad / john m jackson -- professional development workshops for special collections librarians / karen a mason -- presentation preparation : a learning tool / tiffany benson -- make the most of your days away from the library : spend them learning, discovering and sharing your calling with others / betsy butler -- using theatrical/acting training to improve one's interaction with the public, or, role playing to expect the unexpected / sara rofofsky marcus -- conducting a yearlong fellowship program : lessons learned from ""transforming life after 50"" / cindy mediavilla -- hosting a conference / trudie a root -- traveling abroad for professional development / kate wise and heidi blackburn -- learn by association / dana braccia -- developing your personal learning network / nicole a cooke -- professional association based professional development / lesley sj farmer -- professional development through teaching / celia ross -- teaching to learn : expanding your horizons as a classroom faculty member / paula m storm -- librarians as educational leaders in schools / stephanie sweeney -- giving back to get ahead : adjuncting as continuing education / andrea m wright -- service learning and mentoring in the preparation of lis students : one method of keeping current / stacy l creel -- mentoring : planting the seeds for learning and growing in the library profession / alessia zanin-yost -- bang on the drum all day : how personal interests can positively impact professional development / matthew cook -- balancing act / sarah laleman ward -- juggling work responsibilities, family life and continuing education without dropping a ball / adam winger -- paying your way : how to find scholarships to support your mls program / jennifer k sheehan -- continuing education for $0 / aline soules","['library education (continuing education)', 'librarians', 'library institutes and workshops']","['library education (continuing education)', 'libraries and adult education', 'library education', 'libraries and teachers', 'library orientation for college students']",z,"{'library education (continuing education)': 1, 'librarians': 55, 'library institutes and workshops': 14}"
epub from the ground up : a hands-on guide to epub 2 and epub 3,"""epub from the ground up shows you, step by step, how to develop state-of-the-art electronic publications with one of the most widely used standards in the industry this practical guide walks you through the basics of html, xhtml, xml, css, and javascript no prior experience with markup languages or programming is needed! you'll learn how to set up your epub file, select fonts, add images, and even incorporate audio, video, interactivity, and more features with epub 3 the book explains how to convert your file for use on various devices, including the kindle the most popular free software for epub creation, such as sigil and calibre, is also discussed detailed examples help you understand the concepts covered in this hands-on resource""--page 4 of cover","epub defined -- html -- css -- fonts, images, and colors -- navigation center extended (ncx) and open packaging format (opf) -- converting epub files -- epub security -- epub 3 -- javascript","['electronic publishing', 'electronic publications', 'electronic books']","['electronic publishing', 'electronic publications', 'electronic books', 'electronic book readers', 'kindle (electronic book reader)']",z,"{'electronic publishing': 1, 'electronic publications': 2, 'electronic books': 3}"
"my bookstore : writers celebrate their favorite places to browse, read, and shop","when you think of your favorite bookstore, what comes to mind? is it the physical space? books stacked in rows and piled high, labeled with staff recommendations? do you think of the owner who knows each of her customers by name and can always press into your hands the perfect book that you are sure to love? or is it the intangible thing that draws you there: the anticipation of a new discovery, or the feeling of community or of being at home? the relationship between a writer and his or her local store can last for years or even decades often it is the author's local store that supported him during the early days of his career and that continues to introduce and hand-sell his work to new readers but, as many of the authors also point out, writers are also readers and customers for them, as for most of us, a bookstore often serves as an anchor for the community in which we all live and work -- the place that introduces us to new authors and ideas and that sets our children on a path to becoming lifelong readers and lovers of books","martha ackmann : the odyssey bookshop, south hadley, ma -- isabel allende : book passage, corte madera, ca -- rick atkinson : politics & prose bookstore, washington, dc -- wendell berry : carmichael's bookstore, louisville, ky -- jeanne birdsall : broadside bookshop, northampton, ma -- rick bragg : the alabama booksmith, birmingham, al -- charles brandt : chapter one bookstore, ketchum, id -- douglas brinkley : bookpeople, austin, tx -- liam callanan : boswell book company, milwaukee, wi -- ron carlson : changing hands bookstore, tempe, az -- kate christensen : word, brooklyn, ny -- carmela ciuraru : the community bookstore, brooklyn, ny -- meg waite clayton : books inc, palo alto, ca -- jon clinch : northshire bookstore, manchester, vt -- mick cochrane : talking leaves books, buffalo, ny -- ron currie, jr : longfellow books, portland, me -- angela davis-gardner : quail ridge books & music, raleigh, nc -- ivan doig : university book store, seattle, wa -- laurent dubois : the regulator bookshop, durham, nc -- timothy egan : the elliott bay book company, seattle, wa dave eggers : green apple books, san francisco, ca -- louise erdrich : magers & quinn booksellers, minneapolis, mn -- jonathan evison : eagle harbor book co, bainbridge island, wa -- kathleen finneran : left bank books, st louis, mo -- fannie flagg : page & palette, fairhope, al -- ian frazier : watchung booksellers, montclair, nj -- mindy friddle : fiction addiction, greenville, sc -- david fulmer : eagle eye book shop, decatur, ga -- henry louis gates, jr : harvard book store, cambridge, ma -- peter geye : micawber's, st paul, mn -- albert goldbarth : watermark books and café, wichita, ks -- john grisham : that bookstore in blytheville, blytheville, ar -- pete hamill : strand book store, new york, ny -- daniel handler and lisa brown : the booksmith, san francisco, ca -- elin hilderbrand : nantucket bookworks, nantucket, ma -- ann hood : island books, middletown, ri -- pico iyer : chaucer's books, santa barbara, ca -- ward just : bunch of grapes bookstore, vineyard haven, ma -- lesley kagen : next chapter bookshop, mequon, wi -- stephanie kallos : third place books, lake forest park, wa larry kane : chester county book & music company, west chester, pa -- laurie r king : bookshop santa cruz, santa cruz, ca -- katrina kittle : saturn booksellers, gaylord, mi -- scott lasser : explore booksellers, aspen, co -- ann haywood leal : bank square books, mystic, ct -- caroline leavitt : mcnally jackson books, new york, ny -- mike leonard : the book stall at chestnut court, winnetka, il -- robert n macomber : the muse book shop, deland, fl -- jill mccorkle : flyleaf books, chapel hill, nc -- mameve medwed : porter square books, cambridge, ma -- wendell and florence minor : the hickory stick bookshop, washington depot, ct -- barry moser : lemuria, jackson, ms -- howard frank mosher : galaxy bookshop, hardwick, vt -- arthur nersesian : st mark's bookshop, new york, ny -- kate niles : maria's bookshop, durango, co -- ann packer : the capitola book café, capitola, ca -- chuck palahniuk : powell's city of books, portland, or -- ann patchett : mclean & eakin booksellers, petoskey, mi -- edith pearlman : brookline booksmith, brookline, ma -- jack pendarvis : square books, oxford, ms francine prose : strand book store, new york, ny -- ron rash : city lights bookstore, sylva, nc -- tom robbins : village books, bellingham, wa -- adam ross : parnassus books, nashville, tn -- carrie ryan : park road books, charlotte, nc -- lisa see : vroman's bookstore, pasadena, ca -- brian selznick : warwick's, la jolla, ca -- mahbod seraji : kepler's books, menlo park, ca -- nancy shaw : nicola's books, ann arbor, mi -- jeff smith : the book loft of german village, columbus, oh -- lee smith : purple crow books, hillsborough, nc -- les standiford : books & books, coral gables, fl -- nancy thayer : mitchell's book corner, nantucket, ma -- michael tisserand : octavia books, new orleans, la -- luis alberto urrea : anderson's bookshops, naperville, il -- abraham verghese : prairie lights, iowa city, ia -- audrey vernick : booktowne, manasquan, nj -- matt weiland : greenlight bookstore, brooklyn, ny -- stephen white : tattered cover book store, denver, co -- joan wickersham : the toadstool bookshop, peterborough, nh -- terry tempest williams : the king's english bookshop, salt lake city, ut -- simon winchester : the bookloft, great barrington, ma","['bookstores', 'bookstores', 'literary landmarks']","['booksellers and bookselling', 'fiction in libraries', 'women in the book industries and trade', ""librarians' writings, american"", 'book collectors']",z,"{'bookstores': 15, 'literary landmarks': 12}"
kindle fire geekery : 50 insanely cool projects for your amazon tablet,"get your geek on! discover how to turn your kindle fire into your go-everywhere music and video player, web and e-mail device, android-based app and gaming center, and remote work tool",music geekery -- video geekery -- books geekery -- system and apps geekery -- kindle fire at work geekery,"['kindle fire (computer)', 'kindle (electronic book reader)', 'electronic book readers', 'tablet computers', 'pocket computers', 'electronic books']","['kindle fire (computer)', 'kindle (electronic book reader)', 'tablet computers', 'nook (electronic book reader)', 'pocket computers']",z,"{'kindle fire (computer)': 1, 'kindle (electronic book reader)': 2, 'electronic book readers': 8, 'tablet computers': 3, 'pocket computers': 5, 'electronic books': 10}"
the anatomy of type : a graphic guide to 100 typefaces,"the anatomy of type is the ultimate stylistic guide to the intricacies and design of 100 indispensable typefaces a delightful, colorful, and visual reference guide created by stephen coles and tony seddon---two acknowledged pros in the font design world---the anatomy of type was developed with typographers, graphic designers, and font geeks in mind, graphically and visually expanding on the current font-mania initiated by simon garfields's just my type the anatomy of type explores one hundred traditional and modern typefaces in loving detail, with a full spread devoted to each entry the full character set from each typeface is shown, and the best letters for identification are enlarged and annotated, revealing key features, anatomical details, and the finer, often-overlooked elements of type design containing in-depth information on everything from the designer and foundry, the year of release, and the different weights and styles available, the anatomy of type is more than a reference guide to the intricacies of typeface design it is a visual send-up of some of the world's most beloved typefaces, whimsically displayed in vibrant color",foreword -- introduction -- how to use this book -- glossary of typographic terminology -- the anatomy of type -- type classification at a glance -- key classifications features -- humanist serif -- transitional serif -- rational serif -- contemporary serif -- inscribed/ engraved -- grotesque sans -- neo-grotesque sans -- gothic sans -- geometric sans -- humanist sans -- neo-humanist sans -- grotesque slab -- geometric slab -- humanist slab -- script -- display,"['type and type-founding', 'type and type-founding', 'printing']","['graphic design (typography)', 'type designers', 'lettering', 'type and typefounding', 'type ornaments']",z,"{'type and type-founding': 19, 'printing': 115}"
libraries at webscale : a discussion document,"presents the environmental forces currently reshaping the information landscape, defines how organizations operate at ""webscale"", and takes a closer look specifically at how the challenges and opportunities of operating in a worldwide connected information environment impact libraries, and how operating at webscale can increase efficiencies and impact for both local and global communities also addresses the increased importance of collaboration to achieve these results",introduction : our world now scales -- our web wide world -- the case for webscale -- libraries operating at webscale -- big collaboration -- appendix a : world views -- appendix b : people consulted,"['library information networks', 'information technology', 'library cooperation', 'web services']","['libraries and the internet', 'digital libraries', 'library cooperation', 'integrated library systems (computer systems)', 'small libraries']",z,"{'library information networks': 7, 'information technology': 205, 'library cooperation': 3, 'web services': 191}"
the literary legacy of the macmillan company of canada : making books and mapping culture,"""fifth business and alligator pie stephen leacock, grey owl, and morley callaghan: these treasured canadian books and authors were all nurtured by the macmillan company of canada, one of the country's foremost twentieth-century publishing houses the literary legacy of the macmillan company of canada is a unique look at the contribution of publishers and editors to the formation of the canadian literary canon ruth panofsky's study begins in 1905 with the establishment of macmillan canada as a branch plant to the company's london office while concentrating on the firm's original trade publishing, which had considerable cultural influence, panofsky underscores the fundamental importance of educational titles to macmillan's financial profile the literary legacy of the macmillan company of canada also illuminates the key individuals -- including hugh eayrs, john gray, and hugh kane -- whose personalities were as fascinating as those of the authors they published, and whose achievements helped to advance modern literature in canada""--publisher's website",introduction -- the rise of macmillan 1905-1921 / frank wise -- the triumphant second reign 1921-1940 / hugh smithurst eayrs -- interregnum 1940-1946 / ellen elliott -- the resplendent reign 1946-1969 / john morgan gray -- the final reign 1969-1976 / hugh pyper kane -- editorial coda 1974-1986 / douglas maitland gibson,"['publishers and publishing', 'book editors', 'publishers and publishing', 'canadian literature']","['canadian literature', 'authors and publishers', 'women in the book industries and trade', 'literature publishing', 'publishers and publishing']",z,"{'publishers and publishing': 5, 'book editors': 27, 'canadian literature': 1}"
century 21 jr : input technologies & computer applications,"a variety of techniques related to computer applications in social studies, science, math, arts/literature, and the environment/health for middle school students are featured","unit 1 : digital communication tools -- unit 2 : keyboarding -- unit 3 : alternative input technologies -- unit 4 : word processing, desktop publishing, and document formatting -- unit 5 : computer applications","['keyboarding', 'word processing', 'end-user computing', 'computers']","['educational technology', 'user interfaces (computer systems)', 'computer literacy', 'technology and youth', 'computer programs']",z,"{'keyboarding': 8, 'word processing': 11, 'end-user computing': 20, 'computers': 17}"
the genesis of books : studies in the scribal culture of medieval england in honour of an doane,"""a book about books - how the medieval world in which they were conceived shaped the objects we know today this volume is about the book itself, as shaped and made by medieval scribes and as conditioned by the cultural understandings that were present in the world where those scribes lived questions relating to the provenance, compilation, script, function, and use--both medieval and modern--of manuscripts are raised and are resolved in a fresh manner the focal point of the volume is anglo-saxon england, approached as a cultural crossroads east and west, with attention given to english manuscripts produced both before and after the conquest the book thus contributes to a reassessment of early english culture as complex, emergent, and multi-stranded a number of different literary genres and types are explored, ranging from devotional materials (eg psalters, sermons, and illustrated gospel books) to texts of a more worldly orientation a number of plates illustrate the work of particular scribes while some beautiful codices are showcased, the emphasis falls on plain books written in english, including the vercelli book, the exeter book, and the blickling homilies analyses of the history of palaeography and the theory of editing raise the point that whatever we know from old books is conditioned by the tools used to study them""--publisher's website","publications of a n doane -- introduction / matthew t hussey and john d niles -- the eastwardness of things: relationships between the christian cultures of the middle east and the insular world / michelle p brown -- the wiþ dweorh charms in ms harley 585: a union of text and voice / katherine e lynch -- the fonthill ghost word, the fonthill thief, and early west saxon scribal culture / john d niles -- the blickling homilies revisited: knowable and probable uses of princeton university library, ms scheide 71 / jonathan wilcox -- four contiguous poems in the exeter book: a combined reading of 'homiletic fragment iii, soul and body ii, deor, and wulf and eadwacer' / patrick w conner -- the inscribed form of 'exeter maxims' and the layout of quire xi of the exeter book / brian o'camb -- the vercelli book revisited / peter j lucas -- the canterbury psalter, christ church, and the last old english psalter gloss / matthew t hussey -- the beginnings of the middle english secular lyric: texts, music, manuscript context / karl reichl -- old english manuscripts, their scribes, and their punctuation / donald scragg -- the good, the bad, the ugly: old english manuscripts and their physical description / elaine m treharne -- editorial certainty and the editor's choice / tim william machan -- notes on contributors -- plates -- index of manuscripts cited -- index of modern scholars -- general index","['manuscripts, medieval', 'manuscripts, english (old)', 'scribes', 'english literature', 'books', 'paleography, english']","['manuscripts, english (middle)', 'manuscripts, medieval', 'manuscripts, english (old)', 'literature, medieval', 'illumination of books and manuscripts, medieval']",z,"{'manuscripts, medieval': 2, 'manuscripts, english (old)': 3, 'scribes': 26, 'english literature': 29, 'books': 62, 'paleography, english': 44}"
exercises in the 23rd edition of dewey decimal classification,"this book introduces the process of assigning class numbers based on the 23rd edition (2011) of the dewey decimal classification the techniques of number building, involving the use of various auxiliary tables and multiple syntheses are demonstrated along with the structure of the ddc and the subject analysis of the documents to be classified","salient features of the 23rd edition (2011) introduction to the text of four volumes -- how to assign and build class numbers in the ddc -- practical number building -- order of precedence -- use of table 1: standard subdivisions -- use of table 2: geographic areas, historical periods, biography -- use of table 3: subdivisions for the arts, for individuals literature, for specific literary forms -- use of table 4: subdivisions of individual languages and language families for the languages schedule (400) -- use of table 5: ethnic and national groups -- use of table 6: languages -- groups of people -- examples illustrating multiple synthesis -- classification of general statistics, law, geography, and history -- exercises for self practice -- how to use the relative index -- answers to exercises for self practice","['classification, dewey decimal', 'cataloging']","['classification, dewey decimal', 'classification, library of congress', 'classification', 'subject cataloging', 'subject headings, library of congress']",z,"{'classification, dewey decimal': 1, 'cataloging': 12}"
stop what you're doing and read this!,"the ten essays in this book tell us about the experience of reading, why access to books should never be taken forgranted, how reading transforms our brains, and how literature can save lives in any 24 hours there are so many demands on your time and attention - books should be one of them",library life'/ zadie smith -- twelve thoughts about reading / blake morrison -- true daemons / carmen callil -- mindful reading / tim parks -- the right words in the right order / mark haddon -- memories and expectations / michael rosen -- the reading revolution / jane davis -- a bed a book a mountain / jeanette winterson -- the dreams of readers / nicholas carr,"['books and reading', 'reading']","['reading (higher education)', 'reading promotion', 'fiction in libraries', 'reading', 'books and reading']",z,"{'books and reading': 5, 'reading': 4}"
digital library economics : an academic perspective,"this text covers all key aspects of the management and development of the digital library from an economic viewpoint it provides an overview of the current and likely future position with regard to the economics of digital library management and development, and describes the key conceptual aspects",digital library economics: the environment / david baker and wendy evans -- digital library economics: the key themes / david baker and wendy evans -- a history of digital library economics / reg carr -- digital library economics: aspects and prospects / derek law -- journal publishing: implications for a digital library policy / robert campbell and edward wates -- hybrid library management / jean sykes -- digital library economics: international perspectives -- i the australian perspective / warwick cathro -- ii the german perspective / rafael ball -- iii the dutch perspective / bas savenije -- e-journals and e-books / hazel woodward and fytton rowland -- digitisation - trends in the economics of retro-conversion / stuart dempster and catherine grout -- to be or not to be: prospects for document supply in the digital library / mike mcgrath -- cost-effective decision-making in collection building / lorraine estelle -- spinning the disks - lessons from the circus / john robinson -- the cree project: a case study on the novel delivery of search-related library services and its economic implications / chris awre and cree staff at the university of hull -- the economics of copyright / hugh look and alicia wise -- the economic future for digital libraries: a 2020 vision / simon tanner,"['digital libraries', 'digital libraries', 'digital libraries']","['digital libraries', 'libraries and electronic publishing', 'library finance', 'libraries and society', 'libraries and the unemployed']",z,{'digital libraries': 1}
web accessibility : practical advice for the library and information professional,"with ever greater provision of resources in electronic formats, formal recognition is increasingly being given to the growing awareness within the information profession that it is a moral duty as well as a legal requirement to take every feasible step to ensure that no one is excluded from access to goods and services, including web-based information and resources this timely book provides a practical introduction to web accessibility and usability specifically for information professionals, offering advice from a range of experts and experienced practitioners on the concerns relevant to library and information organizationscontents include: tools used for widening access to the web; design for all - how web accessibility affects different people; the importance of web accessibility; accessibility advice and guidance; accessibility evaluation and assessment; issues for library and information services; design for all in the library and information science curriculum; best practice examples of web accessibility; and, web accessibility in the future although its main focus is on uk legislation and other requirements, many of the featured guidelines and recommendations are of an international nature, so are transferable to other countries this approachable guide will enable information practitioners and students new to web accessibility to gain a good understanding of the issues involved in this vital areathis book can be used as a resource for developing staff training and awareness activities, or for developing course content it will also be of value to website managers involved in web design and development who need to broaden a basic understanding of accessibility and usability issues back cover","1 introduction -- 2 tools used for widening access to the web -- 3 design for all, how web accessibility affects different people -- 4 the importance of web accessibility -- 5 accessibility advice and guidance -- 6 accessibility evaluation and assessment -- 7 issues for library and information services -- 8 design for all in the library and information science curriculum -- 9 best practice examples of web accessibility -- 10 web accessibility in the future","['web sites', 'world wide web', 'library web sites', 'accessible web sites for people with disabilities']","['accessible web sites for people with disabilities', 'computers and people with disabilities', 'libraries and people with visual disabilities', 'libraries and people with disabilities', 'internet literacy']",z,"{'web sites': 559, 'world wide web': 88, 'library web sites': 129, 'accessible web sites for people with disabilities': 1}"
evaluating the impact of your library,this book is an essential tool for practising library and information service managers and policy makers in the field--back cover,"part 1 the context: the demand for evidence -- getting to grips with impact -- the research base of the work -- part 2 evaluating impact: putting the impact into planning -- getting things clear: objectives -- success criteria and impact indicators: how you know you are making a difference -- making things happen: activities and process indicators -- thinking about evidence -- gathering and interpreting evidence -- taking stock, setting targets and development planning -- part 3 back to the issues: where do we go from here?",['libraries'],"['library use studies', 'libraries and society', 'libraries and community', 'library research', 'libraries and students']",z,{'libraries': 18}
emerging technologies for academic libraries in the digital age,"lili li explores various fields where key emerging technologies may have great implications on academic library information technologies, academic library management, academic library information services, and academic library internal operations",pt 1 overview : emerging and cutting-edge technologies and academic libraries emerging and cutting-edge technologies : concepts and features -- understanding academic libraries in the changing world -- pt 2 emerging technologies for academic libraries in the digital age where will emerging technologies lead in academic libraries? -- emerging technologies for academic libraries in the digital age -- pt 3 impacts of emerging technologies impacts on academic library administrators and executives -- impacts on management information systems in academic libraries -- impacts on academic library information services -- impacts on academic librarians -- pt 4 outlook for the future the eve of drastic changes -- leveraging academic library information services in the digital age,['academic libraries'],"['integrated library systems (computer systems)', 'academic librarians', 'library administration', 'digital libraries', 'academic libraries']",z,{'academic libraries': 5}
cataloguing discrepancies : the printed york breviary of 1493,"cataloguing discrepancies reviews the description and cataloguing, from the early eighteenth century to the present day, of an early english breviary, printed in 1493 with a critical eye, andrew hughes summarizes the work that has been done on this liturgical book, of which two complete copies and a number of fragments are extant how these copies have been described -- and more importantly how these accounts differ -- is a central question of this volume based on the discrepancies and errors in the existing catalogues of medieval liturgical books, many of which repeat erroneous information for generations, the authors illustrate the defects, problems, and opportunities encountered when technologies of the fifteenth and the twenty-first centuries converge not only questioning existing bibliographical practices, cataloguing discrepancies suggests practical means for improvements to the future description of early printed books of this kind --book jacket","machine generated contents note: 1 preface -- acknowledgments -- 2 lists, principal abbreviations, and references -- paragraph numbers and the index -- abbreviations and references -- manuscript sigla -- catalogue references to the 1493 breviary -- illustrations -- glossary -- 3 cataloguing discrepancies -- catalogues of printed sources: their problems -- the 1493 breviary -- catalogues of the manuscripts -- the social context -- the stationers -- john ga[s]chet -- 4 describing the breviary and its cataloguers -- the witnesses -- the bodleian copy -- the bate copy -- the fragments -- the british library fragments -- the cambridge university library fragments -- the ushaw college fragments -- the bodleian library fragments -- lawley's edition -- the contents of the witnesses -- the history of the witnesses material characteristics of the witnesses -- the imprint -- the catalogue headings -- the title-page -- the opening page and end material -- the colophon -- the size, format, and binding -- the fragments -- the books -- the structure -- signatures -- signature 35 -- the folio numbers -- folio numbers: original and reproductions -- the missing folio numbers and the beginning of the sanctorale -- the (re)numbering of the sanctorale -- the headings -- galleys -- the typeface -- initials -- 5 the liturgical context -- new feasts -- from manuscript to print -- the becket office -- the sungtexts -- the lessons -- the compositor's task -- stop-press revisions -- 6 the manuscripts and prints -- manuscripts -- the principal feasts of york and the place of use -- the continued use of the manuscripts and the new feasts -- the dating -- liturgical changes -- the wollaton antiphonal -- the becket office -- the skelton manuscript -- conclusions (manuscripts) -- printed books -- conclusions (printed books) 7 modern technology -- photographic reproductions -- photography -- microfilm -- microfiche -- digital images -- duplicated or omitted frames or pages -- openings: duplicated or omitted images -- openings: missing leaves -- pages: discontinuous images -- the facsimiles -- 8 recommendations and conclusions -- recommendations -- a catalogue entry -- general, primary descriptions -- secondary literature -- the research process -- desiderata -- conclusions -- 9 app 1 inventories -- the comparative inventory -- format and terminology -- liturgy -- types of errors -- the structural inventory -- 10 app 2 the sources of the york office -- manuscripts of york use -- other manuscripts -- printed books -- 11 app 3 resources for early printed books","['cataloging of catholic literature', 'breviaries']","['manuscripts, english (middle)', 'manuscripts, medieval', 'cataloging of catholic literature', 'manuscripts, english (old)', 'manuscripts, latin']",z,"{'cataloging of catholic literature': 3, 'breviaries': 24}"
information science in transition,"are we at a turning point in digital information? the expansion of the internet was unprecedented; search engines dealt with it in the only way possible - scan as much as they could and throw it all into an inverted index but now search engines are beginning to experiment with deep web searching and attention to taxonomies, and the semantic web is demonstrating how much more can be done with a computer if you give it knowledge what does this mean for the skills and focus of the information science (or sciences) community? should information designers and information managers work more closely to create computer based information systems for more effective retrieval? will information science become part of computer science and does the rise of the term informatics demonstrate the convergence of information science and information technology - a convergence that must surely develop in the years to come? -- back cover","1 fifty years of uk research in information science -- 2 smoother pebbles and the shoulder of giants: the developing foundations of information science -- 3 the last 50 years of knowledge organizations: a journey through my personal archives -- 4 on the history of evaluation in ir -- 5 the information user: past, present and future -- 6 the sociological turn in information science -- 7 from chemical documentation to chemoinformatics: 50 years of chemical information science -- 8 health informatics: current issues and challenges -- 9 social informatics and sociotechnical research: a view from the uk -- 10 the evolution of visual information retrieval -- 11 information policies: yesterday, today, tomorrow -- 12 the disparity in professional qualifications and progress in information handling: a european perspective -- 13 electronic scholarly publishing and open access -- 14 social software: fun and games, or business tools? -- 15 bibliometrics to webometrics -- 16 how i learned to love the brits","['information science', 'information technology', 'information services']","['information scientists', 'information society', 'information science', 'libraries and the internet', 'electronic encyclopedias']",z,"{'information science': 3, 'information technology': 8, 'information services': 13}"
